Baseline 100%T,,TigE_200x,,TigE_100x,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
509.0180664,0.01364465617,509.0180664,0.06343034655,509.0180664,0.1216105074,
507.9971313,0.01378275361,507.9971313,0.06410012394,507.9971313,0.1229149625,
507.0137634,0.01369864494,507.0137634,0.06490118802,507.0137634,0.1244257018,
505.9923401,0.01379028894,505.9923401,0.06553994864,505.9923401,0.1256233156,
505.0085754,0.01387673989,505.0085754,0.06611064821,505.0085754,0.126867786,
503.9866943,0.01385942195,503.9866943,0.0668149814,503.9866943,0.1281279325,
503.002533,0.01388130989,503.002533,0.06742811203,503.002533,0.129459098,
502.018158,0.01362390164,502.018158,0.06837709993,502.018158,0.1309230924,
500.9956055,0.01355039887,500.9956055,0.06904854625,500.9956055,0.1324620992,
500.0108337,0.01340433955,500.0108337,0.06985257566,500.0108337,0.13376908,
498.9878845,0.01350516081,498.9878845,0.07025456429,498.9878845,0.1349590719,
498.002655,0.01328920946,498.002655,0.07106890529,498.002655,0.1365043968,
497.0172119,0.0132397553,497.0172119,0.0719075352,497.0172119,0.1380119473,
495.9936523,0.01306597516,495.9936523,0.07273688912,495.9936523,0.1395425647,
495.007782,0.01276047621,495.007782,0.07356344163,495.007782,0.1410990506,
493.9837952,0.01246270351,493.9837952,0.07444006205,493.9837952,0.1429898441,
492.9974976,0.01229533274,492.9974976,0.0753057003,492.9974976,0.1445717961,
492.0110474,0.01285781432,492.0110474,0.07607997954,492.0110474,0.1459380239,
490.9864197,0.01237051375,490.9864197,0.07717356831,490.9864197,0.14794828,
489.9996033,0.01190733071,489.9996033,0.0781083256,489.9996033,0.1500340253,
489.0124817,0.01213510707,489.0124817,0.0790219605,489.0124817,0.1516619623,
487.9872742,0.01249877457,487.9872742,0.07987109572,487.9872742,0.1533411145,
486.9998169,0.01230678335,486.9998169,0.08098373562,486.9998169,0.1553796381,
486.0120544,0.01196951233,486.0120544,0.08196121454,486.0120544,0.1573340595,
484.9862366,0.01265217829,484.9862366,0.08301065862,484.9862366,0.1593208462,
483.9981384,0.01348353177,483.9981384,0.0840042159,483.9981384,0.1611087024,
483.0098267,0.01354260091,483.0098267,0.0851206705,483.0098267,0.1633387804,
481.9833984,0.0136974426,481.9833984,0.08632365614,481.9833984,0.1654327363,
480.9946899,0.01401247829,480.9946899,0.08733242005,480.9946899,0.1676583439,
480.0058289,0.01445942,480.0058289,0.08852701634,480.0058289,0.1699753106,
479.0167847,0.01520718727,479.0167847,0.08966240287,479.0167847,0.1721617579,
477.9894409,0.01588460058,477.9894409,0.09093561769,477.9894409,0.1745612472,
477,0.01656683907,477,0.09218818694,477,0.1769820005,
476.0103149,0.01713025197,476.0103149,0.09333226085,476.0103149,0.1791238338,
474.9823608,0.01772909984,474.9823608,0.09466394037,474.9823608,0.1818362772,
473.9923401,0.01835056581,473.9923401,0.09605780244,473.9923401,0.1842297763,
473.0020752,0.0190342851,473.0020752,0.09740969539,473.0020752,0.1870478392,
472.0116272,0.01972143725,472.0116272,0.09883052111,472.0116272,0.1895435303,
470.9829102,0.02031888068,470.9829102,0.1001111194,470.9829102,0.1921667606,
469.9920349,0.02074374259,469.9920349,0.1015307829,469.9920349,0.1948526502,
469.0010681,0.0212728586,469.0010681,0.1029000804,469.0010681,0.1975222528,
468.0098267,0.02184840292,468.0098267,0.1044083312,468.0098267,0.200418815,
467.0184631,0.02231923677,467.0184631,0.1059138104,467.0184631,0.2035095394,
